source	target
TraesCS1A01G231000	TraesCS1D01G231200
TraesCS1A01G231100	TraesCS1D01G231000
TraesCS1A01G231200	TraesCS1D01G230900
TraesCS1A01G231500	TraesCS1D01G230800
TraesCS1A01G231600	TraesCS1D01G230700
TraesCS1A01G232000	TraesCS1D01G233400
TraesCS1A01G232200	TraesCS1D01G233500
TraesCS1A01G232300	TraesCS1D01G233600
TraesCS1A01G232500	TraesCS1D01G233800
TraesCS1A01G232600	TraesCS1D01G233900
TraesCS1A01G232800	TraesCS1D01G234000
TraesCS1A01G233200	TraesCS1D01G238300
TraesCS1A01G233400	TraesCS1D01G238500
TraesCS1A01G233500	TraesCS1D01G238600
TraesCS1A01G233600	TraesCS1D01G238700
TraesCS1A01G233700	TraesCS1D01G238200
TraesCS1A01G233800	TraesCS1D01G238100
TraesCS1A01G234100	TraesCS1D01G237900
TraesCS1A01G234200	TraesCS1D01G237800
TraesCS1A01G234300	TraesCS1D01G237700
TraesCS1A01G234400	TraesCS1D01G237600
TraesCS1A01G234600	TraesCS1D01G237500
TraesCS1A01G234700	TraesCS1D01G237400
TraesCS1A01G234800	TraesCS1D01G237200
TraesCS1A01G234900	TraesCS1D01G237300
TraesCS1A01G235000	TraesCS1D01G237100
TraesCS1A01G235100	TraesCS1D01G236800
TraesCS1A01G235300	TraesCS1D01G237000
TraesCS1A01G235400	TraesCS7D01G533200
TraesCS1A01G235500	TraesCS1D01G236700
TraesCS1A01G235900	TraesCS1D01G236400
TraesCS1A01G236000	TraesCS1D01G236300
TraesCS1A01G236100	TraesCS1D01G236200
TraesCS1A01G236200	TraesCS1D01G236100
TraesCS1A01G236400	TraesCS1D01G236000
TraesCS1A01G236500	TraesCS1D01G235900
TraesCS1A01G236600	TraesCS1D01G235800
TraesCS1A01G236700	TraesCS1D01G235700
TraesCS1A01G236900	TraesCS1D01G235500
TraesCS1A01G237000	TraesCS1D01G235400
TraesCS1A01G237100	TraesCS1D01G235300
TraesCS1A01G237200	TraesCS1D01G235200
TraesCS1A01G237900	TraesCS1D01G234700
TraesCS1A01G238100	TraesCS1D01G235100
TraesCS1A01G238600	TraesCS1D01G234200
TraesCS1A01G238800	TraesCS1D01G239000
TraesCS1A01G238900	TraesCS1D01G239100
TraesCS1A01G239000	TraesCS1D01G239200
TraesCS1A01G239100	TraesCS1D01G239300
TraesCS1A01G239200	TraesCS1D01G239400
TraesCS1A01G239400	TraesCS1D01G239600
TraesCS1A01G239600	TraesCS1D01G239800
TraesCS1A01G239700	TraesCS1D01G239900
TraesCS1A01G239800	TraesCS1D01G240000
TraesCS1A01G240000	TraesCS1D01G240100
TraesCS1A01G240200	TraesCS1D01G240300
TraesCS1A01G240300	TraesCS1D01G240400
TraesCS1A01G240500	TraesCS1D01G240600
TraesCS1A01G240600	TraesCS1D01G240700
TraesCS1A01G240800	TraesCS1D01G240800
TraesCS1A01G240900	TraesCS1D01G240900
TraesCS1A01G241000	TraesCS1D01G241000
TraesCS1A01G241100	TraesCS1D01G241100
TraesCS1A01G241300	TraesCS1D01G241200
TraesCS1A01G241400	TraesCS1D01G241300
TraesCS1A01G241500	TraesCS1D01G241400
TraesCS1A01G241600	TraesCS1D01G241500
TraesCS1A01G241700	TraesCS1D01G241600
TraesCS1A01G241900	TraesCS1D01G241800
TraesCS1A01G242200	TraesCS1D01G242100
TraesCS1A01G242400	TraesCS1D01G242300
TraesCS1A01G242500	TraesCS1D01G242400
TraesCS1A01G242600	TraesCS1D01G242600
TraesCS1A01G242700	TraesCS1D01G242700
TraesCS1A01G242800	TraesCS1D01G242800
TraesCS1A01G242900	TraesCS1D01G242900
TraesCS1A01G243000	TraesCS1D01G243000
TraesCS1A01G243100	TraesCS1D01G243100
TraesCS1A01G243200	TraesCS1D01G243200
TraesCS1A01G243300	TraesCS1D01G243300
TraesCS1A01G243400	TraesCS1D01G243400
TraesCS1A01G243500	TraesCS1D01G243500
TraesCS1A01G243700	TraesCS1D01G243700
TraesCS1A01G243800	TraesCS1D01G243800
TraesCS1A01G244100	TraesCS1D01G244000
TraesCS1A01G244200	TraesCS1D01G244100
TraesCS1A01G244300	TraesCS1D01G244200
TraesCS1A01G244700	TraesCS1D01G244400
TraesCS1A01G244800	TraesCS1D01G244500
TraesCS1A01G245000	TraesCS1D01G244900
TraesCS1A01G245300	TraesCS1D01G245000
TraesCS1A01G245400	TraesCS1D01G245100
TraesCS1A01G245600	TraesCS1D01G245300
TraesCS1A01G245700	TraesCS1D01G245400
TraesCS1A01G246000	TraesCS1D01G245500
TraesCS1A01G246300	TraesCS1D01G245600
TraesCS1A01G246400	TraesCS1D01G245700
TraesCS1A01G246500	TraesCS1D01G245800
TraesCS1A01G246600	TraesCS1D01G245900
TraesCS1A01G246800	TraesCS1D01G246100
TraesCS1A01G246900	TraesCS1D01G246200
TraesCS1A01G247100	TraesCS1D01G246300
TraesCS1A01G247200	TraesCS1D01G246400
TraesCS1A01G247300	TraesCS1D01G246500
TraesCS1A01G247400	TraesCS1D01G246600
TraesCS1A01G247500	TraesCS1D01G246700
TraesCS1A01G247800	TraesCS1D01G247200
TraesCS1A01G247900	TraesCS1D01G247300
TraesCS1A01G248000	TraesCS1D01G247400
TraesCS1A01G248100	TraesCS1D01G247500
TraesCS1A01G248200	TraesCS1D01G247600
TraesCS1A01G248300	TraesCS1D01G247700
TraesCS1A01G248400	TraesCS1D01G247800
TraesCS1A01G248600	TraesCS1D01G248100
TraesCS1A01G248700	TraesCS1D01G248200
TraesCS1A01G248800	TraesCS1D01G248300
TraesCS1A01G248900	TraesCS1D01G248400
TraesCS1A01G249000	TraesCS1D01G248500
TraesCS1A01G249100	TraesCS1D01G248600
TraesCS1A01G249200	TraesCS1D01G248700
TraesCS1A01G249300	TraesCS1D01G248800
TraesCS1A01G249400	TraesCS1D01G248900
TraesCS1A01G249500	TraesCS1D01G249000
TraesCS1A01G249700	TraesCS1D01G249200
TraesCS1A01G249800	TraesCS1D01G249300
TraesCS1A01G249900	TraesCS1D01G249500
TraesCS1A01G250100	TraesCS1D01G249700
TraesCS1A01G250300	TraesCS1D01G249900
TraesCS1A01G250500	TraesCS1D01G250100
TraesCS1A01G250600	TraesCS1D01G250200
TraesCS1A01G250700	TraesCS1D01G250300
TraesCS1A01G250800	TraesCS1D01G250400
TraesCS1A01G250900	TraesCS1D01G250500
TraesCS1A01G251000	TraesCS1D01G250600
TraesCS1A01G251100	TraesCS1D01G250700
TraesCS1A01G251400	TraesCS1D01G250900
TraesCS1A01G251500	TraesCS1D01G251000
TraesCS1A01G251600	TraesCS1D01G251100
TraesCS1A01G251700	TraesCS1D01G251500
TraesCS1A01G251800	TraesCS1D01G251800
TraesCS1A01G251900	TraesCS1D01G251700
TraesCS1A01G252200	TraesCS1D01G251900
TraesCS1A01G252400	TraesCS1D01G252100
TraesCS1A01G252500	TraesCS1D01G252200
TraesCS1A01G252600	TraesCS1D01G252300
TraesCS1A01G252700	TraesCS1D01G252400
TraesCS1A01G253000	TraesCS1D01G252500
TraesCS1A01G253100	TraesCS1D01G252700
TraesCS1A01G253400	TraesCS1D01G252900
TraesCS1A01G253500	TraesCS1D01G253000
TraesCS1A01G253600	TraesCS1D01G253200
TraesCS1A01G253700	TraesCS1D01G253300
TraesCS1A01G254000	TraesCS1D01G253500
TraesCS1A01G254100	TraesCS1D01G253600
TraesCS1A01G254200	TraesCS1D01G253700
TraesCS1A01G254400	TraesCS1D01G253800
TraesCS1A01G254600	TraesCS1D01G254100
TraesCS1A01G254800	TraesCS1D01G254200
TraesCS1A01G255000	TraesCS1D01G254400
TraesCS1A01G255100	TraesCS1D01G254500
TraesCS1A01G255200	TraesCS1D01G254600
TraesCS1A01G255300	TraesCS1D01G254700
TraesCS1A01G255400	TraesCS1D01G254800
TraesCS1A01G255600	TraesCS1D01G254900
TraesCS1A01G255700	TraesCS1D01G255000
TraesCS1A01G255800	TraesCS1D01G255100
TraesCS1A01G255900	TraesCS1D01G255200
TraesCS1A01G256000	TraesCS1D01G255300
TraesCS1A01G256100	TraesCS1D01G255500
TraesCS1A01G256200	TraesCS1D01G255600
TraesCS1A01G256300	TraesCS1D01G255700
TraesCS1A01G256400	TraesCS1D01G255800
TraesCS1A01G256500	TraesCS1D01G256200
TraesCS1A01G256700	TraesCS1D01G256100
TraesCS1A01G256800	TraesCS1D01G256000
TraesCS1A01G256900	TraesCS1D01G256300
TraesCS1A01G257200	TraesCS1D01G256500
TraesCS1A01G257300	TraesCS1D01G256600
TraesCS1A01G257400	TraesCS1D01G256700
TraesCS1A01G257500	TraesCS1D01G256800
TraesCS1A01G257600	TraesCS1D01G256900
TraesCS1A01G257700	TraesCS1D01G257000
TraesCS1A01G257800	TraesCS1D01G257100
TraesCS1A01G257900	TraesCS1D01G257200
TraesCS1A01G258000	TraesCS1D01G257300
TraesCS1A01G258100	TraesCS1D01G257400
TraesCS1A01G258200	TraesCS1D01G257500
TraesCS1A01G258300	TraesCS1D01G257600
TraesCS1A01G258400	TraesCS1D01G257700
TraesCS1A01G258500	TraesCS1D01G257800
TraesCS1A01G258600	TraesCS1D01G257900
TraesCS1A01G258700	TraesCS1D01G258000
TraesCS1A01G258800	TraesCS1D01G258800
TraesCS1A01G259000	TraesCS1D01G258900
TraesCS1A01G259200	TraesCS1D01G259000
TraesCS1A01G259500	TraesCS1D01G259300
TraesCS1A01G259600	TraesCS1D01G259400
TraesCS1A01G259700	TraesCS1D01G259500
TraesCS1A01G259800	TraesCS1D01G259600
TraesCS1A01G260000	TraesCS1D01G259900
TraesCS1A01G260100	TraesCS1D01G260000
TraesCS1A01G260200	TraesCS1D01G260100
TraesCS1A01G260300	TraesCS1D01G260200
TraesCS1A01G260400	TraesCS1D01G260300
TraesCS1A01G260500	TraesCS1D01G260500
TraesCS1A01G260600	TraesCS1D01G260600
TraesCS1A01G260700	TraesCS1D01G260700
TraesCS1A01G260900	TraesCS1D01G260900
TraesCS1A01G261000	TraesCS1D01G261000
TraesCS1A01G261100	TraesCS1D01G261100
TraesCS1A01G261300	TraesCS1D01G261300
TraesCS1A01G261400	TraesCS1D01G261400
TraesCS1A01G261500	TraesCS1D01G261500
TraesCS1A01G261600	TraesCS1D01G261600
TraesCS1A01G261700	TraesCS1D01G261700
TraesCS1A01G261800	TraesCS1D01G261800
TraesCS1A01G262100	TraesCS1D01G262100
TraesCS1A01G262300	TraesCS1D01G262300
TraesCS1A01G262400	TraesCS1D01G262400
TraesCS1A01G262500	TraesCS1D01G262500
TraesCS1A01G262600	TraesCS1D01G262600
TraesCS1A01G262700	TraesCS1D01G262700
TraesCS1A01G262800	TraesCS1D01G262800
TraesCS1A01G262900	TraesCS1D01G262900
TraesCS1A01G263000	TraesCS1D01G263100
TraesCS1A01G263100	TraesCS1D01G263200
TraesCS1A01G263200	TraesCS1D01G263300
TraesCS1A01G263300	TraesCS1D01G263400
TraesCS1A01G263400	TraesCS1D01G263600
TraesCS1A01G263500	TraesCS1D01G263500
TraesCS1A01G263600	TraesCS1D01G263700
TraesCS1A01G263700	TraesCS1D01G263800
TraesCS1A01G263800	TraesCS1D01G263900
TraesCS1A01G263900	TraesCS1D01G264000
TraesCS1A01G264000	TraesCS1D01G264100
TraesCS1A01G264100	TraesCS1D01G264300
TraesCS1A01G264200	TraesCS1D01G264400
TraesCS1A01G264300	TraesCS1D01G264500
TraesCS1A01G264400	TraesCS1D01G264600
TraesCS1A01G264500	TraesCS1D01G264700
TraesCS1A01G264700	TraesCS1D01G264900
TraesCS1A01G264800	TraesCS1D01G265000
TraesCS1A01G264900	TraesCS1D01G265100
TraesCS1A01G265000	TraesCS1D01G265200
TraesCS1A01G265100	TraesCS1D01G265300
TraesCS1A01G265200	TraesCS1D01G265400
TraesCS1A01G265300	TraesCS1D01G265600
TraesCS1A01G265600	TraesCS1D01G265800
TraesCS1A01G265900	TraesCS1D01G266100
TraesCS1A01G266000	TraesCS1D01G266200
TraesCS1A01G266100	TraesCS1D01G266300
TraesCS1A01G266200	TraesCS1D01G266400
TraesCS1A01G266300	TraesCS1D01G266500
TraesCS1A01G266500	TraesCS1D01G266600
TraesCS1A01G266600	TraesCS1D01G266700
TraesCS1A01G266700	TraesCS1D01G266900
TraesCS1A01G266800	TraesCS1D01G267000
TraesCS1A01G266900	TraesCS1D01G267100
TraesCS1A01G267100	TraesCS1D01G267200
TraesCS1A01G267200	TraesCS1D01G267300
TraesCS1A01G267600	TraesCS1D01G267500
TraesCS1A01G267700	TraesCS1D01G267600
TraesCS1A01G267800	TraesCS1D01G267700
TraesCS1A01G267900	TraesCS1D01G267800
TraesCS1A01G268000	TraesCS1D01G267900
TraesCS1A01G268100	TraesCS1D01G268000
TraesCS1A01G268200	TraesCS1D01G268100
TraesCS1A01G268300	TraesCS1D01G268200
TraesCS1A01G268400	TraesCS1D01G268500
TraesCS1A01G268500	TraesCS1D01G268600
TraesCS1A01G268700	TraesCS1D01G268800
TraesCS1A01G268800	TraesCS1D01G268900
TraesCS1A01G269000	TraesCS1D01G269100
TraesCS1A01G269100	TraesCS1D01G269200
TraesCS1A01G269200	TraesCS1D01G269300
TraesCS1A01G269300	TraesCS1D01G269400
TraesCS1A01G269400	TraesCS1D01G269500
TraesCS1A01G269500	TraesCS1D01G269600
TraesCS1A01G269600	TraesCS1D01G269700
TraesCS1A01G269700	TraesCS1D01G269800
TraesCS1A01G269800	TraesCS1D01G269900
TraesCS1A01G270000	TraesCS1D01G270000
TraesCS1A01G270200	TraesCS1D01G270400
TraesCS1A01G270300	TraesCS1D01G270500
TraesCS1A01G270400	TraesCS1D01G270600
TraesCS1A01G270500	TraesCS1D01G270700
TraesCS1A01G270600	TraesCS1D01G270800
TraesCS1A01G270800	TraesCS1D01G271000
TraesCS1A01G270900	TraesCS1D01G271100
TraesCS1A01G271000	TraesCS1D01G271200
TraesCS1A01G271100	TraesCS1D01G271300
TraesCS1A01G271500	TraesCS1D01G271700
TraesCS1A01G271700	TraesCS1D01G271800
TraesCS1A01G271800	TraesCS1D01G271900
TraesCS1A01G272000	TraesCS1D01G272900
TraesCS1A01G272100	TraesCS1D01G272800
TraesCS1A01G272200	TraesCS1D01G272700
TraesCS1A01G272300	TraesCS1D01G272600
TraesCS1A01G272400	TraesCS1D01G272500
TraesCS1A01G272500	TraesCS1D01G272300
TraesCS1A01G273000	TraesCS1D01G273100
TraesCS1A01G273100	TraesCS1D01G273200
TraesCS1A01G273200	TraesCS1D01G273300
TraesCS1A01G273400	TraesCS1D01G273400
TraesCS1A01G273500	TraesCS1D01G273500
TraesCS1A01G273600	TraesCS1D01G273800
TraesCS1A01G273800	TraesCS1D01G273900
TraesCS1A01G273900	TraesCS1D01G274200
TraesCS1A01G274400	TraesCS1D01G274400
TraesCS1A01G274500	TraesCS1D01G274500
TraesCS1A01G274800	TraesCS1D01G274600
TraesCS1A01G275000	TraesCS1D01G274700
TraesCS1A01G275200	TraesCS1D01G274800
TraesCS1A01G275300	TraesCS1D01G274900
TraesCS1A01G275400	TraesCS1D01G275000
TraesCS1A01G275500	TraesCS1D01G275100
TraesCS1A01G275700	TraesCS1D01G275300
TraesCS1A01G275800	TraesCS1D01G275400
TraesCS1A01G275900	TraesCS1D01G275500
TraesCS1A01G276100	TraesCS1D01G275600
TraesCS1A01G276200	TraesCS1D01G275700
TraesCS1A01G276300	TraesCS1D01G275800
TraesCS1A01G276400	TraesCS1D01G275900
TraesCS1A01G276500	TraesCS1D01G276000
TraesCS1A01G276600	TraesCS1D01G276100
TraesCS1A01G276800	TraesCS1D01G276200
TraesCS1A01G276900	TraesCS1D01G276300
TraesCS1A01G277000	TraesCS1D01G276400
TraesCS1A01G277100	TraesCS1D01G276500
TraesCS1A01G277500	TraesCS1D01G276700
TraesCS1A01G277600	TraesCS1D01G276800
TraesCS1A01G277800	TraesCS1D01G277000
TraesCS1A01G278100	TraesCS1D01G277200
TraesCS1A01G278200	TraesCS1D01G277300
TraesCS1A01G278300	TraesCS1D01G277400
TraesCS1A01G278400	TraesCS1D01G277600
TraesCS1A01G278500	TraesCS1D01G277700
TraesCS1A01G278600	TraesCS1D01G277900
TraesCS1A01G278700	TraesCS1D01G278000
TraesCS1A01G278800	TraesCS1D01G278100
TraesCS1A01G278900	TraesCS1D01G278200
TraesCS1A01G279000	TraesCS1D01G278300
TraesCS1A01G279100	TraesCS1D01G278400
TraesCS1A01G279200	TraesCS1D01G278500
TraesCS1A01G279300	TraesCS1D01G278600
TraesCS1A01G279400	TraesCS1D01G278700
TraesCS1A01G279500	TraesCS1D01G278800
TraesCS1A01G279800	TraesCS1D01G279000
TraesCS1A01G279900	TraesCS1D01G279100
TraesCS1A01G280300	TraesCS1D01G279400
TraesCS1A01G280400	TraesCS1D01G279500
TraesCS1A01G280500	TraesCS1D01G279600
TraesCS1A01G280600	TraesCS1D01G279700
TraesCS1A01G280700	TraesCS1D01G279800
TraesCS1A01G280800	TraesCS1D01G279900
TraesCS1A01G280900	TraesCS1D01G280000
TraesCS1A01G281000	TraesCS1D01G280200
TraesCS1A01G281100	TraesCS1D01G280300
TraesCS1A01G281200	TraesCS1D01G280500
TraesCS1A01G281300	TraesCS1D01G280600
TraesCS1A01G281400	TraesCS1D01G280700
TraesCS1A01G281600	TraesCS1D01G280800
TraesCS1A01G281700	TraesCS1D01G280900
TraesCS1A01G281800	TraesCS1D01G281000
TraesCS1A01G282100	TraesCS1D01G281400
TraesCS1A01G282300	TraesCS1D01G281600
TraesCS1A01G282400	TraesCS1D01G281700
TraesCS1A01G282600	TraesCS1D01G281800
TraesCS1A01G282700	TraesCS1D01G281900
TraesCS1A01G282800	TraesCS1D01G282000
TraesCS1A01G282900	TraesCS1D01G282100
TraesCS1A01G283000	TraesCS1D01G282200
TraesCS1A01G283100	TraesCS1D01G282300
TraesCS1A01G283200	TraesCS1D01G282400
TraesCS1A01G283400	TraesCS1D01G282600
TraesCS1A01G283600	TraesCS1D01G282700
TraesCS1A01G283800	TraesCS1D01G282900
TraesCS1A01G283900	TraesCS1D01G283000
TraesCS1A01G284000	TraesCS1D01G283100
TraesCS1A01G284100	TraesCS1D01G283200
TraesCS1A01G284300	TraesCS1D01G283300
TraesCS1A01G284400	TraesCS1D01G283400
TraesCS1A01G284500	TraesCS1D01G283500
TraesCS1A01G284600	TraesCS1D01G283600
TraesCS1A01G284700	TraesCS1D01G283700
TraesCS1A01G284800	TraesCS1D01G283800
TraesCS1A01G284900	TraesCS1D01G283900
TraesCS1A01G285000	TraesCS1D01G284000
TraesCS1A01G285200	TraesCS1D01G284200
TraesCS1A01G285300	TraesCS1D01G284300
TraesCS1A01G285400	TraesCS1D01G284400
TraesCS1A01G285700	TraesCS1D01G284800
TraesCS1A01G286000	TraesCS1D01G285100
TraesCS1A01G286200	TraesCS1D01G285200
TraesCS1A01G286300	TraesCS3D01G349900
TraesCS1A01G286700	TraesCS1D01G285600
TraesCS1A01G286800	TraesCS1D01G285700
TraesCS1A01G286900	TraesCS1D01G285800
TraesCS1A01G287000	TraesCS1D01G285900
TraesCS1A01G287100	TraesCS1D01G286000
TraesCS1A01G287200	TraesCS1D01G286100
TraesCS1A01G287300	TraesCS1D01G286200
TraesCS1A01G287400	TraesCS1D01G286300
TraesCS1A01G287500	TraesCS1D01G286400
TraesCS1A01G287600	TraesCS1D01G286500
TraesCS1A01G287900	TraesCS1D01G286800
TraesCS1A01G288100	TraesCS1D01G287100
TraesCS1A01G288200	TraesCS1D01G287200
TraesCS1A01G288300	TraesCS1D01G287300
TraesCS1A01G288400	TraesCS1D01G287400
TraesCS1A01G288500	TraesCS1D01G287500
TraesCS1A01G288600	TraesCS1D01G287600
TraesCS1A01G288700	TraesCS1D01G287700
TraesCS1A01G288900	TraesCS1D01G287900
TraesCS1A01G289100	TraesCS1D01G288100
TraesCS1A01G289200	TraesCS1D01G288200
TraesCS1A01G289400	TraesCS1D01G288400
TraesCS1A01G289600	TraesCS1D01G288500
TraesCS1A01G289800	TraesCS1D01G288700
TraesCS1A01G290100	TraesCS1D01G288800
TraesCS1A01G290200	TraesCS1D01G289000
TraesCS1A01G290300	TraesCS1D01G288900
TraesCS1A01G290400	TraesCS1D01G289100
TraesCS1A01G290500	TraesCS1D01G289200
TraesCS1A01G290700	TraesCS1D01G289300
TraesCS1A01G290800	TraesCS1D01G289400
TraesCS1A01G290900	TraesCS1D01G289500
TraesCS1A01G291000	TraesCS1D01G289600
TraesCS1A01G291100	TraesCS1D01G289700
TraesCS1A01G291200	TraesCS1D01G289800
TraesCS1A01G291400	TraesCS1D01G289900
TraesCS1A01G291800	TraesCS1D01G290300
TraesCS1A01G292000	TraesCS1D01G290500
TraesCS1A01G292100	TraesCS1D01G290600
TraesCS1A01G292400	TraesCS1D01G290800
TraesCS1A01G292700	TraesCS1D01G290900
TraesCS1A01G294400	TraesCS1D01G297100
TraesCS1A01G294500	TraesCS1D01G297000
TraesCS1A01G294700	TraesCS1D01G297200
TraesCS1A01G295000	TraesCS1D01G297500
TraesCS1A01G295800	TraesCS1D01G296500
TraesCS1A01G296200	TraesCS1D01G295900
TraesCS1A01G296300	TraesCS1D01G295800
TraesCS1A01G296500	TraesCS1D01G294800
TraesCS1A01G296900	TraesCS1D01G294600
TraesCS1A01G297000	TraesCS1D01G294500
TraesCS1A01G297400	TraesCS1D01G294000
TraesCS1A01G297600	TraesCS1D01G293600
TraesCS1A01G297700	TraesCS1D01G293500
TraesCS1A01G297800	TraesCS1D01G293400
TraesCS1A01G297900	TraesCS1D01G293300
TraesCS1A01G298000	TraesCS1D01G293200
TraesCS1A01G298100	TraesCS1D01G293100
TraesCS1A01G298300	TraesCS1D01G292900
TraesCS1A01G298600	TraesCS1D01G292700
TraesCS1A01G298700	TraesCS1D01G292600
TraesCS1A01G298800	TraesCS1D01G292500
TraesCS1A01G298900	TraesCS1D01G292400
TraesCS1A01G299100	TraesCS1D01G292100
TraesCS1A01G299200	TraesCS1D01G292000
TraesCS1A01G299400	TraesCS1D01G298300
TraesCS1A01G299500	TraesCS1D01G298400
TraesCS1A01G299600	TraesCS1D01G298500
TraesCS1A01G299900	TraesCS1D01G299200
TraesCS1A01G300000	TraesCS1D01G299400
TraesCS1A01G300100	TraesCS1D01G299500
TraesCS1A01G300200	TraesCS1D01G299700
TraesCS1A01G300400	TraesCS1D01G299800
TraesCS1A01G300600	TraesCS1D01G300000
TraesCS1A01G300700	TraesCS1D01G300100
TraesCS1A01G300800	TraesCS1D01G300200
TraesCS1A01G300900	TraesCS1D01G300500
TraesCS1A01G301200	TraesCS1D01G300900
TraesCS1A01G301300	TraesCS1D01G301000
TraesCS1A01G301400	TraesCS1D01G301100
TraesCS1A01G301500	TraesCS1D01G301200
TraesCS1A01G301600	TraesCS1D01G301300
TraesCS1A01G301800	TraesCS1D01G301400
TraesCS1A01G302100	TraesCS1D01G301500
TraesCS1A01G302200	TraesCS1D01G301600
TraesCS1A01G302300	TraesCS1D01G301700
TraesCS1A01G302500	TraesCS1D01G301900
TraesCS1A01G302600	TraesCS1D01G302000
TraesCS1A01G302700	TraesCS1D01G302100
TraesCS1A01G302800	TraesCS1D01G302200
TraesCS1A01G302900	TraesCS1D01G302300
TraesCS1A01G303000	TraesCS1D01G302400
TraesCS1A01G303200	TraesCS1D01G302700
TraesCS1A01G303300	TraesCS1D01G302800
TraesCS1A01G303400	TraesCS1D01G302900
TraesCS1A01G303500	TraesCS1D01G303000
TraesCS1A01G303600	TraesCS1D01G303100
TraesCS1A01G303800	TraesCS1D01G303200
TraesCS1A01G304000	TraesCS1D01G303500
TraesCS1A01G304100	TraesCS1D01G303600
TraesCS1A01G304200	TraesCS1D01G303700
TraesCS1A01G304300	TraesCS1D01G303800
TraesCS1A01G304400	TraesCS1D01G303900
TraesCS1A01G304700	TraesCS1D01G304600
TraesCS1A01G304900	TraesCS1D01G304700
TraesCS1A01G305200	TraesCS1D01G304800
TraesCS1A01G305300	TraesCS1D01G305000
TraesCS1A01G305400	TraesCS1D01G305100
TraesCS1A01G305500	TraesCS1D01G305200
TraesCS1A01G305700	TraesCS1D01G305400
TraesCS1A01G305800	TraesCS1D01G305500
TraesCS1A01G305900	TraesCS1D01G305600
TraesCS1A01G306000	TraesCS1D01G305700
TraesCS1A01G306100	TraesCS1D01G305800
TraesCS1A01G306300	TraesCS1D01G306000
TraesCS1A01G306400	TraesCS1D01G306100
TraesCS1A01G307200	TraesCS1D01G306600
TraesCS1A01G307300	TraesCS1D01G306700
TraesCS1A01G307400	TraesCS1D01G306800
TraesCS1A01G307500	TraesCS1D01G306900
TraesCS1A01G307600	TraesCS1D01G307000
TraesCS1A01G307700	TraesCS1D01G307100
TraesCS1A01G307800	TraesCS1D01G307200
TraesCS1A01G307900	TraesCS1D01G307300
TraesCS1A01G308000	TraesCS1D01G307400
TraesCS1A01G308100	TraesCS1D01G307500
TraesCS1A01G308200	TraesCS1D01G307600
TraesCS1A01G308300	TraesCS1D01G307700
TraesCS1A01G308400	TraesCS1D01G307800
TraesCS1A01G308500	TraesCS1D01G307900
TraesCS1A01G308700	TraesCS1D01G308000
TraesCS1A01G308900	TraesCS1D01G308200
TraesCS1A01G309200	TraesCS1D01G308600
TraesCS1A01G309300	TraesCS1D01G308700
TraesCS1A01G309400	TraesCS1D01G308800
TraesCS1A01G309600	TraesCS1D01G309100
TraesCS1A01G309700	TraesCS1D01G309200
TraesCS1A01G309800	TraesCS1D01G309300
TraesCS1A01G310100	TraesCS1D01G309600
TraesCS1A01G310200	TraesCS1D01G309700
TraesCS1A01G310300	TraesCS1D01G309800
TraesCS1A01G310400	TraesCS1D01G309900
TraesCS1A01G310500	TraesCS1D01G310000
TraesCS1A01G310600	TraesCS1D01G310100
TraesCS1A01G310700	TraesCS1D01G310200
TraesCS1A01G311000	TraesCS1D01G310900
TraesCS1A01G311100	TraesCS1D01G311000
TraesCS1A01G311200	TraesCS1D01G311100
TraesCS1A01G311300	TraesCS1D01G311300
TraesCS1A01G311400	TraesCS1D01G311400
TraesCS1A01G311600	TraesCS1D01G311600
TraesCS1A01G311700	TraesCS1D01G312000
TraesCS1A01G311800	TraesCS1D01G312100
TraesCS1A01G311900	TraesCS1D01G312200
TraesCS1A01G312000	TraesCS1D01G312300
TraesCS1A01G312300	TraesCS1D01G312500
TraesCS1A01G312600	TraesCS1D01G312700
TraesCS1A01G312700	TraesCS1D01G312800
TraesCS1A01G312800	TraesCS1D01G312900
TraesCS1A01G313200	TraesCS1D01G313700
TraesCS1A01G313300	TraesCS1D01G313800
TraesCS1A01G313400	TraesCS1D01G313900
TraesCS1A01G313500	TraesCS1D01G314000
TraesCS1A01G313600	TraesCS1D01G314100
TraesCS1A01G313700	TraesCS1D01G314200
TraesCS1A01G313800	TraesCS1D01G314300
TraesCS1A01G314000	TraesCS1D01G314400
TraesCS1A01G314100	TraesCS1D01G314600
TraesCS1A01G314200	TraesCS1D01G314700
TraesCS1A01G314300	TraesCS1D01G314800
TraesCS1A01G314400	TraesCS1D01G314900
TraesCS1A01G314900	TraesCS1D01G315200
TraesCS1A01G315200	TraesCS1D01G315400
TraesCS1A01G315300	TraesCS1D01G315500
TraesCS1A01G315400	TraesCS1D01G315600
TraesCS1A01G315500	TraesCS1D01G315700
TraesCS1A01G315600	TraesCS1D01G315800
TraesCS1A01G315700	TraesCS1D01G315900
TraesCS1A01G315900	TraesCS1D01G316200
TraesCS1A01G316900	TraesCS1D01G316900
TraesCS1A01G317000	TraesCS1D01G317000
TraesCS1A01G317100	TraesCS1D01G317100
TraesCS1A01G317300	TraesCS1D01G317200
TraesCS1A01G317500	TraesCS1D01G317300
TraesCS1A01G317900	TraesCS1D01G317700
TraesCS1A01G318500	TraesCS1D01G318300
TraesCS1A01G318600	TraesCS1D01G318600
TraesCS1A01G318900	TraesCS1D01G318700
